Date,Open,High,Low,Close
07/13/2005,1223.29,1224.46,1219.64,1223.29
07/12/2005,1222.21,1225.54,1216.6,1222.21
07/11/2005,1219.44,1220.03,1211.86,1219.44
07/08/2005,1211.86,1212.73,1197.2,1211.86
07/07/2005,1197.87,1198.46,1183.55,1197.87
07/06/2005,1194.94,1206.11,1194.78,1194.94
07/05/2005,1204.99,1206.34,1192.49,1204.99
07/01/2005,1194.44,1197.89,1191.33,1194.44
06/30/2005,1191.33,1203.27,1190.51,1191.33
06/29/2005,1199.85,1204.07,1198.7,1199.85
06/28/2005,1201.57,1202.54,1190.69,1201.57
06/27/2005,1190.69,1194.33,1188.3,1190.69
06/24/2005,1191.57,1200.9,1191.45,1191.57
06/23/2005,1200.73,1216.45,1200.72,1200.73
06/22/2005,1213.88,1219.59,1211.69,1213.88
06/21/2005,1213.61,1217.13,1211.86,1213.61
06/20/2005,1216.1,1219.1,1210.65,1216.1
06/17/2005,1216.96,1219.55,1210.93,1216.96
06/16/2005,1210.96,1212.1,1205.47,1210.96
06/15/2005,1206.58,1208.08,1198.66,1206.58
06/14/2005,1203.91,1207.53,1200.18,1203.91
06/13/2005,1200.82,1206.03,1194.51,1200.82
06/10/2005,1198.11,1202.79,1192.64,1198.11
06/09/2005,1200.93,1201.86,1191.09,1200.93
06/08/2005,1194.67,1201.97,1193.33,1194.67
06/07/2005,1197.26,1208.85,1197.26,1197.26
06/06/2005,1197.51,1198.78,1192.75,1197.51
06/03/2005,1196.02,1205.09,1194.55,1196.02
06/02/2005,1204.29,1204.67,1198.42,1204.29
06/01/2005,1202.27,1205.64,1191.03,1202.27
06/01/2005,1202.27,1205.64,1191.03,1202.27
05/31/2005,1191.5,1198.78,1191.5,1191.5
05/27/2005,1198.78,1199.56,1195.28,1198.78
05/26/2005,1197.62,1198.95,1190.01,1197.62
05/25/2005,1190.01,1194.07,1185.96,1190.01
05/24/2005,1194.07,1195.29,1189.87,1194.07
05/23/2005,1193.86,1197.44,1188.76,1193.86
05/20/2005,1189.28,1191.22,1185.19,1189.28
05/19/2005,1191.08,1191.09,1184.49,1191.08
05/18/2005,1185.56,1187.9,1173.8,1185.56
05/17/2005,1173.8,1174.35,1159.86,1173.8
05/16/2005,1165.69,1165.75,1153.64,1165.69
05/13/2005,1154.05,1163.75,1146.18,1154.05
05/12/2005,1159.36,1173.37,1157.76,1159.36
05/11/2005,1171.11,1171.77,1157.71,1171.11
05/10/2005,1166.22,1178.84,1162.98,1166.22
05/09/2005,1178.84,1178.87,1169.38,1178.84
05/06/2005,1171.35,1177.75,1170.5,1171.35
05/05/2005,1172.63,1178.62,1166.77,1172.63
05/04/2005,1175.65,1176.01,1161.17,1175.65
05/03/2005,1161.17,1166.89,1156.71,1161.17
05/02/2005,1162.16,1162.87,1154.71,1162.16
04/29/2005,1156.85,1156.97,1139.19,1156.85
04/28/2005,1143.22,1156.38,1143.22,1143.22
04/27/2005,1156.38,1159.87,1144.42,1156.38
04/26/2005,1151.74,1164.8,1151.74,1151.74
04/25/2005,1162.1,1164.05,1152.12,1162.1
04/22/2005,1152.12,1159.95,1142.95,1152.12
04/21/2005,1159.95,1159.95,1137.5,1159.95
04/20/2005,1137.5,1155.5,1136.15,1137.5
04/19/2005,1152.78,1154.67,1145.98,1152.78
04/18/2005,1145.98,1148.92,1139.8,1145.98
04/15/2005,1142.62,1162.05,1141.92,1142.62
04/14/2005,1162.05,1174.67,1161.7,1162.05
04/13/2005,1173.79,1187.76,1171.4,1173.79
04/12/2005,1187.76,1190.17,1170.85,1187.76
04/11/2005,1181.21,1184.07,1178.69,1181.21
04/08/2005,1181.2,1191.75,1181.13,1181.2
04/07/2005,1191.14,1191.88,1183.81,1191.14
04/06/2005,1184.07,1189.34,1181.39,1184.07
04/05/2005,1181.39,1183.56,1176.12,1181.39
04/04/2005,1176.12,1178.61,1167.72,1176.12
04/01/2005,1172.92,1189.8,1169.91,1172.92
03/31/2005,1180.59,1184.53,1179.49,1180.59
03/30/2005,1181.41,1181.54,1165.36,1181.41
03/29/2005,1165.36,1179.39,1163.69,1165.36
03/28/2005,1174.28,1179.91,1171.42,1174.28
03/24/2005,1171.42,1180.11,1171.42,1171.42
03/23/2005,1172.53,1176.26,1168.7,1172.53
03/22/2005,1171.71,1189.59,1171.63,1171.71
03/21/2005,1183.78,1189.65,1178.82,1183.78
03/18/2005,1189.65,1191.98,1182.78,1189.65
03/17/2005,1190.21,1193.28,1186.34,1190.21
03/16/2005,1188.07,1197.75,1185.61,1188.07
03/15/2005,1197.75,1210.54,1197.75,1197.75
03/14/2005,1206.83,1206.83,1199.51,1206.83
03/11/2005,1200.08,1213.04,1198.15,1200.08
03/10/2005,1209.25,1211.23,1201.41,1209.25
03/09/2005,1207.01,1219.43,1206.66,1207.01
03/08/2005,1219.43,1225.69,1218.57,1219.43
03/07/2005,1225.31,1229.11,1222.12,1225.31
03/04/2005,1222.12,1224.76,1210.47,1222.12
03/03/2005,1210.47,1215.72,1204.45,1210.47
03/02/2005,1210.08,1215.79,1204.22,1210.08
03/01/2005,1210.41,1212.25,1203.6,1210.41
02/28/2005,1203.6,1211.37,1198.13,1203.6
02/25/2005,1211.37,1212.15,1199.61,1211.37
02/24/2005,1200.2,1200.42,1187.8,1200.2
02/23/2005,1190.8,1193.52,1184.16,1190.8
02/22/2005,1184.16,1202.48,1184.16,1184.16
02/18/2005,1201.59,1202.92,1197.35,1201.59
02/17/2005,1200.75,1211.33,1200.74,1200.75
02/16/2005,1210.34,1212.44,1205.52,1210.34
02/15/2005,1210.12,1212.44,1205.52,1210.12
02/14/2005,1206.14,1206.93,1203.59,1206.14
02/11/2005,1205.3,1208.38,1193.28,1205.3
02/10/2005,1197.01,1198.75,1191.54,1197.01
02/09/2005,1191.99,1203.83,1191.54,1191.99
02/08/2005,1202.3,1205.11,1200.16,1202.3
02/07/2005,1201.72,1204.15,1199.27,1201.72
02/04/2005,1203.03,1203.47,1189.67,1203.03
02/03/2005,1189.89,1193.19,1185.63,1189.89
02/02/2005,1193.19,1195.25,1188.92,1193.19
02/01/2005,1189.41,1190.39,1180.95,1189.41
01/31/2005,1181.27,1182.07,1171.36,1181.27
01/28/2005,1171.36,1175.63,1166.3,1171.36
01/27/2005,1174.55,1177.5,1170.15,1174.55
01/26/2005,1174.07,1175.99,1168.41,1174.07
01/25/2005,1168.41,1174.3,1163.75,1168.41
01/24/2005,1163.75,1173.17,1163.75,1163.75
01/21/2005,1167.87,1179.55,1167.82,1167.87
01/20/2005,1175.41,1184.63,1173.39,1175.41
01/19/2005,1184.63,1195.98,1184.37,1184.63
01/18/2005,1195.98,1195.98,1180.1,1195.98
01/14/2005,1184.52,1185.21,1177.45,1184.52
01/13/2005,1177.45,1187.7,1175.61,1177.45
01/12/2005,1187.7,1187.98,1175.64,1187.7
01/11/2005,1182.99,1190.25,1180.43,1182.99
01/10/2005,1190.25,1194.78,1184.8,1190.25
01/07/2005,1186.19,1192.2,1182.11,1186.19
01/06/2005,1187.89,1191.63,1183.23,1187.89
01/05/2005,1183.74,1192.75,1183.72,1183.74
01/04/2005,1188.05,1205.84,1185.39,1188.05
01/03/2005,1202.08,1217.9,1200.3,1202.08
12/31/2004,1211.92,1217.33,1211.65,1211.92
12/30/2004,1213.55,1216.47,1213.41,1213.55
12/29/2004,1213.45,1213.95,1210.95,1213.45
12/28/2004,1213.54,1213.54,1204.92,1213.54
12/27/2004,1204.92,1214.17,1204.92,1204.92
12/23/2004,1210.13,1213.66,1208.71,1210.13
12/22/2004,1209.57,1211.42,1203.81,1209.57
12/21/2004,1205.45,1205.93,1194.65,1205.45
12/20/2004,1194.65,1203.64,1193.65,1194.65
12/17/2004,1194.22,1203.21,1193.44,1194.22
12/16/2004,1203.21,1207.97,1198.41,1203.21
12/15/2004,1205.72,1206.61,1199.44,1205.72
12/14/2004,1203.38,1205.29,1197.84,1203.38
12/13/2004,1198.68,1198.77,1188,1198.68
12/10/2004,1188,1191.45,1185.24,1188
12/09/2004,1189.24,1190.51,1173.76,1189.24
12/08/2004,1182.81,1184.05,1176.8,1182.81
12/07/2004,1177.08,1192.19,1177.07,1177.08
12/06/2004,1190.25,1192.41,1185.18,1190.25
12/03/2004,1191.17,1197.46,1187.7,1191.17
12/02/2004,1190.33,1194.81,1186.66,1190.33
12/01/2004,1191.37,1191.37,1173.78,1191.37
11/30/2004,1173.82,1178.66,1173.81,1173.82
11/29/2004,1178.57,1186.94,1172.37,1178.57
11/26/2004,1182.65,1186.62,1181.08,1182.65
11/24/2004,1181.76,1182.46,1176.94,1181.76
11/23/2004,1176.94,1179.52,1171.41,1176.94
11/22/2004,1177.24,1178.18,1167.89,1177.24
11/19/2004,1170.34,1184,1169.17,1170.34
11/18/2004,1183.55,1184.9,1180.09,1183.55
11/17/2004,1181.94,1188.46,1175.43,1181.94
11/16/2004,1175.43,1183.81,1175.32,1175.43
11/15/2004,1183.81,1184.48,1179.85,1183.81
11/12/2004,1184.17,1184.17,1171.39,1184.17
11/11/2004,1173.48,1174.82,1162.91,1173.48
11/10/2004,1162.91,1169.35,1162.51,1162.91
11/09/2004,1164.08,1168.97,1162.48,1164.08
11/08/2004,1164.89,1166.86,1162.32,1164.89
11/05/2004,1166.17,1170.87,1160.36,1166.17
11/04/2004,1161.67,1161.67,1142.34,1161.67
11/03/2004,1143.2,1147.6,1130.54,1143.2
11/02/2004,1130.54,1140.48,1128.12,1130.54
11/01/2004,1130.51,1133.43,1127.53,1130.51
10/29/2004,1130.2,1131.44,1124.62,1130.2
10/28/2004,1127.44,1130.67,1120.57,1127.44
10/27/2004,1125.4,1126.29,1107.43,1125.4
10/26/2004,1111.09,1111.1,1094.81,1111.09
10/25/2004,1094.81,1096.81,1090.19,1094.81
10/22/2004,1095.74,1108.32,1095.29,1095.74
10/21/2004,1106.49,1108.96,1098.47,1106.49
10/20/2004,1103.66,1104.09,1094.25,1103.66
10/19/2004,1103.23,1118.03,1103.15,1103.23
10/18/2004,1114.02,1114.46,1103.33,1114.02
10/15/2004,1108.2,1113.17,1102.14,1108.2
10/14/2004,1103.29,1114.97,1102.06,1103.29
10/13/2004,1113.65,1127.01,1109.63,1113.65
10/12/2004,1121.84,1124.39,1115.77,1121.84
10/11/2004,1124.39,1126.2,1122.14,1124.39
10/08/2004,1122.14,1132.92,1120.19,1122.14
10/07/2004,1130.65,1142.05,1130.46,1130.65
10/06/2004,1142.05,1142.05,1132.94,1142.05
10/05/2004,1134.48,1137.97,1132.03,1134.48
10/04/2004,1135.17,1140.19,1131.5,1135.17
10/01/2004,1131.5,1131.64,1114.58,1131.5
09/30/2004,1114.58,1116.31,1109.61,1114.58
09/29/2004,1114.8,1114.8,1107.36,1114.8
09/28/2004,1110.06,1111.77,1101.29,1110.06
09/27/2004,1103.52,1110.11,1103.24,1103.52
09/24/2004,1110.11,1113.81,1108.36,1110.11
09/23/2004,1108.36,1113.61,1108.05,1108.36
09/22/2004,1113.56,1129.3,1112.67,1113.56
09/21/2004,1129.3,1131.54,1122.2,1129.3
09/20/2004,1122.2,1128.55,1120.34,1122.2
09/17/2004,1128.55,1130.48,1123.5,1128.55
09/16/2004,1123.5,1126.06,1120.37,1123.5
09/15/2004,1120.37,1128.33,1119.74,1120.37
09/14/2004,1128.33,1129.46,1124.72,1128.33
09/13/2004,1125.82,1129.78,1123.35,1125.82
09/10/2004,1123.92,1125.26,1114.39,1123.92
09/09/2004,1118.38,1121.3,1113.62,1118.38
09/08/2004,1116.27,1123.05,1116.27,1116.27
09/07/2004,1121.3,1124.08,1113.63,1121.3
09/03/2004,1113.63,1120.8,1113.57,1113.63
09/02/2004,1118.31,1119.11,1105.6,1118.31
09/01/2004,1105.91,1109.25,1099.11,1105.91
08/31/2004,1104.24,1104.24,1094.72,1104.24
08/30/2004,1099.15,1107.77,1099.15,1099.15
08/27/2004,1107.77,1109.68,1104.61,1107.77
08/26/2004,1105.09,1106.78,1102.43,1105.09
08/25/2004,1104.96,1106.29,1093.24,1104.96
08/24/2004,1096.19,1100.94,1092.82,1096.19
08/23/2004,1095.68,1101.4,1094.73,1095.68
08/20/2004,1098.35,1100.26,1089.57,1098.35
08/19/2004,1091.23,1095.17,1086.28,1091.23
08/18/2004,1095.17,1095.17,1078.93,1095.17
08/17/2004,1081.71,1086.96,1079.34,1081.71
08/16/2004,1079.34,1080.66,1064.8,1079.34
08/13/2004,1064.8,1075.79,1062.82,1064.8
08/12/2004,1063.23,1075.79,1062.82,1063.23
08/11/2004,1075.79,1079.04,1065.92,1075.79
08/10/2004,1079.04,1079.04,1065.22,1079.04
08/09/2004,1065.22,1069.46,1063.97,1065.22
08/06/2004,1063.97,1080.7,1062.23,1063.97
08/05/2004,1080.7,1098.83,1079.98,1080.7
08/04/2004,1098.63,1102.45,1092.4,1098.63
08/03/2004,1099.69,1106.62,1099.2,1099.69
08/02/2004,1106.62,1108.6,1097.34,1106.62
07/30/2004,1101.72,1103.73,1096.96,1101.72
07/29/2004,1100.43,1103.71,1095.42,1100.43
07/28/2004,1095.42,1098.84,1082.17,1095.42
07/27/2004,1094.83,1096.65,1084.07,1094.83
07/26/2004,1084.07,1089.82,1078.78,1084.07
07/23/2004,1086.2,1096.84,1083.49,1086.2
07/22/2004,1096.85,1099.69,1084.16,1096.85
07/21/2004,1093.88,1116.27,1093.88,1093.88
07/20/2004,1108.67,1108.88,1099.1,1108.67
07/19/2004,1100.9,1105.52,1096.55,1100.9
07/16/2004,1101.39,1112.17,1101.07,1101.39
07/15/2004,1106.69,1114.67,1106.6,1106.69
07/14/2004,1111.47,1119.6,1107.83,1111.47
07/13/2004,1115.14,1116.3,1112.99,1115.14
07/12/2004,1114.35,1116.11,1106.71,1114.35
07/09/2004,1112.81,1115.57,1109.11,1112.81
07/08/2004,1109.11,1119.12,1108.72,1109.11
07/07/2004,1118.33,1122.37,1114.92,1118.33
07/06/2004,1116.21,1125.38,1113.21,1116.21
07/02/2004,1125.38,1129.18,1123.26,1125.38
07/01/2004,1128.94,1140.84,1123.06,1128.94
06/30/2004,1140.84,1144.22,1133.62,1140.84
06/29/2004,1136.2,1138.26,1131.81,1136.2
06/28/2004,1133.35,1142.6,1131.62,1133.35
06/25/2004,1134.43,1145.97,1134.24,1134.43
06/24/2004,1140.65,1146.34,1139.94,1140.65
06/23/2004,1144.06,1145.16,1131.73,1144.06
06/22/2004,1134.41,1135.05,1124.37,1134.41
06/21/2004,1130.3,1138.05,1129.64,1130.3
06/18/2004,1135.02,1139.08,1129.82,1135.02
06/17/2004,1132.05,1133.56,1126.88,1132.05
06/16/2004,1133.56,1135.28,1130.55,1133.56
06/15/2004,1132.01,1137.36,1125.29,1132.01
06/14/2004,1125.29,1136.47,1122.16,1125.29
06/10/2004,1136.47,1136.47,1131.33,1136.47
06/09/2004,1131.33,1142.18,1131.16,1131.33
06/08/2004,1142.18,1142.18,1135.45,1142.18
06/07/2004,1140.42,1140.54,1122.5,1140.42
06/04/2004,1122.5,1129.17,1116.64,1122.5
06/03/2004,1116.64,1125.31,1116.56,1116.64
06/02/2004,1124.99,1128.1,1118.64,1124.99
06/01/2004,1121.2,1122.7,1113.32,1121.2
06/01/2004,1121.2,1122.7,1113.32,1121.2
05/28/2004,1120.68,1122.69,1118.1,1120.68
05/27/2004,1121.28,1123.95,1114.86,1121.28
05/26/2004,1114.94,1116.71,1109.91,1114.94
05/25/2004,1113.05,1113.8,1090.74,1113.05
05/24/2004,1095.41,1101.71,1091.77,1095.41
05/21/2004,1093.56,1099.7,1089.19,1093.56
05/20/2004,1089.19,1092.62,1085.43,1089.19
05/19/2004,1088.68,1105.93,1088.49,1088.68
05/18/2004,1091.49,1094.14,1084.1,1091.49
05/17/2004,1084.1,1095.7,1079.36,1084.1
05/14/2004,1095.7,1102.37,1088.24,1095.7
05/13/2004,1096.44,1102.77,1091.76,1096.44
05/12/2004,1097.28,1097.55,1076.32,1097.28
05/11/2004,1095.45,1095.69,1087.12,1095.45
05/10/2004,1087.12,1098.7,1079.63,1087.12
05/07/2004,1098.7,1117.33,1098.63,1098.7
05/06/2004,1113.99,1121.53,1106.3,1113.99
05/05/2004,1121.53,1125.07,1117.86,1121.53
05/04/2004,1119.55,1127.74,1112.89,1119.55
05/03/2004,1117.49,1118.72,1107.3,1117.49
04/30/2004,1107.3,1119.26,1107.23,1107.3
04/29/2004,1113.89,1128.8,1108.02,1113.89
04/28/2004,1122.41,1138.11,1121.7,1122.41
04/27/2004,1138.11,1146.84,1135.53,1138.11
04/26/2004,1135.53,1145.08,1132.91,1135.53
04/23/2004,1140.6,1141.75,1134.89,1140.6
04/22/2004,1139.93,1142.77,1121.92,1139.93
04/21/2004,1124.09,1125.72,1116.03,1124.09
04/20/2004,1118.15,1139.26,1118.09,1118.15
04/19/2004,1135.82,1136.18,1129.84,1135.82
04/16/2004,1134.61,1136.8,1126.79,1134.61
04/15/2004,1128.84,1134.08,1120.75,1128.84
04/14/2004,1128.17,1132.52,1122.15,1128.17
04/13/2004,1129.44,1147.81,1127.7,1129.44
04/12/2004,1145.2,1147.29,1139.32,1145.2
04/08/2004,1139.32,1148.97,1134.52,1139.32
04/07/2004,1140.53,1148.16,1138.41,1140.53
04/06/2004,1148.16,1150.57,1143.3,1148.16
04/05/2004,1150.57,1150.57,1141.64,1150.57
04/02/2004,1141.81,1144.81,1132.17,1141.81
04/01/2004,1132.17,1135.67,1126.2,1132.17
03/31/2004,1126.21,1130.83,1121.46,1126.21
03/30/2004,1127,1127.6,1119.66,1127
03/29/2004,1122.47,1124.37,1108.06,1122.47
03/26/2004,1108.06,1115.27,1106.13,1108.06
03/25/2004,1109.19,1110.32,1091.33,1109.19
03/24/2004,1091.33,1098.39,1087.06,1091.33
03/23/2004,1093.95,1101.52,1091.57,1093.95
03/22/2004,1095.4,1109.78,1089.49,1095.4
03/19/2004,1109.78,1122.72,1109.69,1109.78
03/18/2004,1122.32,1125.5,1113.25,1122.32
03/17/2004,1123.75,1125.76,1110.7,1123.75
03/16/2004,1110.7,1113.82,1102.61,1110.7
03/15/2004,1104.49,1120.57,1103.36,1104.49
03/12/2004,1120.57,1120.63,1106.78,1120.57
03/11/2004,1106.78,1125.96,1105.87,1106.78
03/10/2004,1123.89,1141.45,1122.53,1123.89
03/09/2004,1140.58,1147.32,1136.84,1140.58
03/08/2004,1147.21,1159.94,1146.97,1147.21
03/05/2004,1156.87,1163.23,1148.71,1156.87
03/04/2004,1154.88,1154.97,1149.81,1154.88
03/03/2004,1151.04,1152.44,1143.78,1151.04
03/02/2004,1149.1,1156.54,1147.31,1149.1
03/01/2004,1155.96,1157.45,1144.94,1155.96
02/27/2004,1144.94,1151.68,1141.8,1144.94
02/26/2004,1144.91,1147.23,1138.62,1144.91
02/25/2004,1143.67,1145.24,1138.71,1143.67
02/24/2004,1139.09,1144.54,1134.43,1139.09
02/23/2004,1140.99,1146.69,1136.98,1140.99
02/20/2004,1144.11,1149.81,1139,1144.11
02/19/2004,1147.06,1158.57,1146.83,1147.06
02/18/2004,1151.82,1157.4,1149.42,1151.82
02/17/2004,1156.99,1158.98,1145.81,1156.99
02/13/2004,1145.81,1156.88,1143.23,1145.81
02/12/2004,1152.11,1157.76,1151.44,1152.11
02/11/2004,1157.76,1158.89,1142.33,1157.76
02/10/2004,1145.54,1147.02,1138.7,1145.54
02/09/2004,1139.81,1144.46,1139.21,1139.81
02/06/2004,1142.76,1142.79,1128.39,1142.76
02/05/2004,1128.59,1131.17,1124.44,1128.59
02/04/2004,1126.52,1136.03,1124.74,1126.52
02/03/2004,1136.03,1137.44,1131.33,1136.03
02/02/2004,1135.26,1142.58,1127.87,1135.26
01/30/2004,1131.13,1134.17,1127.73,1131.13
01/29/2004,1134.11,1134.39,1122.38,1134.11
01/28/2004,1128.48,1149.14,1126.5,1128.48
01/27/2004,1144.05,1155.37,1144.05,1144.05
01/26/2004,1155.37,1155.38,1141,1155.37
01/23/2004,1141.55,1150.31,1136.85,1141.55
01/22/2004,1143.94,1150.51,1143.01,1143.94
01/21/2004,1147.62,1149.21,1134.62,1147.62
01/20/2004,1138.77,1142.93,1135.4,1138.77
01/16/2004,1139.83,1139.83,1132.05,1139.83
01/15/2004,1132.05,1137.11,1124.5,1132.05
01/14/2004,1130.52,1130.75,1121.22,1130.52
01/13/2004,1121.22,1129.07,1115.19,1121.22
01/12/2004,1127.23,1127.85,1120.9,1127.23
01/09/2004,1121.86,1131.92,1120.9,1121.86
01/08/2004,1131.92,1131.92,1124.91,1131.92
01/07/2004,1126.33,1126.33,1116.45,1126.33
01/06/2004,1123.67,1124.46,1118.44,1123.67
01/05/2004,1122.22,1122.22,1108.48,1122.22
01/02/2004,1108.48,1118.85,1105.08,1108.48
12/31/2003,1111.92,1112.56,1106.21,1111.92
12/30/2003,1109.64,1109.75,1106.41,1109.64
12/29/2003,1109.48,1109.48,1095.89,1109.48
12/26/2003,1095.89,1098.47,1094.04,1095.89
12/24/2003,1094.04,1096.4,1092.73,1094.04
12/23/2003,1096.02,1096.95,1091.73,1096.02
12/22/2003,1092.94,1092.94,1086.14,1092.94
12/19/2003,1088.67,1091.06,1084.19,1088.67
12/18/2003,1089.18,1089.5,1076.48,1089.18
12/17/2003,1076.48,1076.54,1071.14,1076.48
12/16/2003,1075.13,1075.94,1068.04,1075.13
12/15/2003,1068.04,1082.79,1068,1068.04
12/12/2003,1074.14,1074.76,1067.64,1074.14
12/11/2003,1071.22,1073.63,1059.05,1071.22
12/10/2003,1059.05,1063.02,1053.41,1059.05
12/09/2003,1060.18,1071.94,1059.16,1060.18
12/08/2003,1069.3,1069.59,1060.93,1069.3
12/05/2003,1061.5,1069.72,1060.09,1061.5
12/04/2003,1069.72,1070.37,1063.15,1069.72
12/03/2003,1064.73,1074.3,1064.63,1064.73
12/02/2003,1066.62,1071.22,1065.22,1066.62
12/01/2003,1070.12,1070.47,1058.2,1070.12
11/28/2003,1058.2,1060.63,1056.77,1058.2
11/26/2003,1058.45,1058.45,1048.28,1058.45
11/25/2003,1053.89,1058.05,1049.31,1053.89
11/24/2003,1052.08,1052.08,1035.28,1052.08
11/21/2003,1035.28,1037.57,1031.2,1035.28
11/20/2003,1033.65,1046.48,1033.42,1033.65
11/19/2003,1042.44,1043.95,1034.15,1042.44
11/18/2003,1034.15,1048.77,1034,1034.15
11/17/2003,1043.63,1050.35,1035.28,1043.63
11/14/2003,1050.35,1063.65,1048.11,1050.35
11/13/2003,1058.41,1059.62,1052.96,1058.41
11/12/2003,1058.56,1059.1,1046.57,1058.56
11/11/2003,1046.57,1048.23,1043.46,1046.57
11/10/2003,1047.11,1053.65,1045.58,1047.11
11/07/2003,1053.21,1062.39,1052.17,1053.21
11/06/2003,1058.05,1058.94,1046.93,1058.05
11/05/2003,1051.81,1054.54,1044.88,1051.81
11/04/2003,1053.25,1059.02,1051.7,1053.25
11/03/2003,1059.02,1061.44,1050.71,1059.02
10/31/2003,1050.71,1053.09,1046.94,1050.71
10/30/2003,1046.94,1052.82,1043.82,1046.94
10/29/2003,1048.11,1049.83,1043.35,1048.11
10/28/2003,1046.79,1046.79,1031.13,1046.79
10/27/2003,1031.13,1037.58,1028.91,1031.13
10/24/2003,1028.91,1033.77,1018.32,1028.91
10/23/2003,1033.77,1035.44,1025.87,1033.77
10/22/2003,1030.36,1046.03,1028.39,1030.36
10/21/2003,1046.03,1048.57,1042.5,1046.03
10/20/2003,1044.68,1044.69,1036.13,1044.68
10/17/2003,1039.32,1051.9,1036.57,1039.32
10/16/2003,1050.07,1052.94,1044.04,1050.07
10/15/2003,1046.76,1053.79,1043.15,1046.76
10/14/2003,1049.48,1049.49,1040.84,1049.48
10/13/2003,1045.35,1048.9,1038.06,1045.35
10/10/2003,1038.06,1040.84,1035.74,1038.06
10/09/2003,1038.73,1048.28,1033.78,1038.73
10/08/2003,1033.78,1040.08,1030.96,1033.78
10/07/2003,1039.25,1039.25,1026.19,1039.25
10/06/2003,1034.35,1036.48,1029.15,1034.35
10/03/2003,1029.85,1039.31,1020.24,1029.85
10/02/2003,1020.24,1021.87,1013.38,1020.24
10/01/2003,1018.22,1018.22,995.97,1018.22
09/30/2003,995.97,1006.58,990.36,995.97
09/29/2003,1006.58,1006.89,995.31,1006.58
09/26/2003,996.85,1003.45,996.08,996.85
09/25/2003,1003.27,1015.97,1003.26,1003.27
09/24/2003,1009.38,1029.83,1008.93,1009.38
09/23/2003,1029.03,1030.12,1021.54,1029.03
09/22/2003,1022.82,1036.3,1018.3,1022.82
09/19/2003,1036.3,1040.29,1031.89,1036.3
09/18/2003,1039.58,1040.16,1025.75,1039.58
09/17/2003,1025.97,1031.34,1024.53,1025.97
09/16/2003,1029.32,1029.66,1014.81,1029.32
09/15/2003,1014.81,1019.79,1013.59,1014.81
09/12/2003,1018.63,1019.65,1007.71,1018.63
09/11/2003,1016.42,1020.88,1010.92,1016.42
09/10/2003,1010.92,1023.17,1009.74,1010.92
09/09/2003,1023.17,1031.64,1021.14,1023.17
09/08/2003,1031.64,1032.41,1021.39,1031.64
09/05/2003,1021.39,1029.21,1018.19,1021.39
09/04/2003,1027.97,1029.17,1022.19,1027.97
09/03/2003,1026.27,1029.34,1021.99,1026.27
09/02/2003,1021.99,1022.59,1005.67,1021.99
08/29/2003,1008.01,1008.85,999.52,1008.01
08/28/2003,1002.84,1004.12,991.42,1002.84
08/27/2003,996.79,998.05,993.33,996.79
08/26/2003,996.73,997.93,983.67,996.73
08/25/2003,993.71,993.71,987.91,993.71
08/22/2003,993.06,1011.01,992.62,993.06
08/21/2003,1003.27,1009.53,999.33,1003.27
08/20/2003,1000.3,1003.54,996.62,1000.3
08/19/2003,1002.35,1003.2,995.3,1002.35
08/18/2003,999.74,1000.35,990.67,999.74
08/15/2003,990.67,992.39,986.44,990.67
08/14/2003,990.51,991.91,980.36,990.51
08/13/2003,984.03,992.5,980.85,984.03
08/12/2003,990.35,990.41,979.9,990.35
08/11/2003,980.59,985.46,974.21,980.59
08/08/2003,977.59,980.57,973.83,977.59
08/07/2003,974.12,974.89,963.82,974.12
08/06/2003,967.08,975.74,960.84,967.08
08/05/2003,965.46,982.82,964.97,965.46
08/04/2003,982.82,985.75,966.79,982.82
08/01/2003,980.15,990.31,978.86,980.15
07/31/2003,990.31,1004.59,987.49,990.31
07/30/2003,987.49,992.62,985.96,987.49
07/29/2003,989.28,998.42,984.35,989.28
07/28/2003,996.52,1000.68,993.64,996.52
07/25/2003,998.68,998.71,977.42,998.68
07/24/2003,981.6,998.83,981.31,981.6
07/23/2003,988.61,989.79,979.79,988.61
07/22/2003,988.11,990.11,976.11,988.11
07/21/2003,978.8,993.32,975.75,978.8
07/18/2003,993.32,994.17,981.73,993.32
07/17/2003,981.73,994,978.92,981.73
07/16/2003,994,1003.37,989.36,994
07/15/2003,1000.42,1009.59,996.72,1000.42
07/14/2003,1003.86,1015.36,998.14,1003.86
07/11/2003,998.14,1000.85,988.7,998.14
07/10/2003,988.7,1002.21,983.74,988.7
07/09/2003,1002.21,1010.41,998.23,1002.21
07/08/2003,1007.84,1008.89,998.79,1007.84
07/07/2003,1004.42,1005.58,985.58,1004.42
07/03/2003,985.7,994.92,983.41,985.7
07/02/2003,993.75,993.76,982.32,993.75
07/01/2003,982.32,983.27,962.13,982.32
06/30/2003,974.5,983.63,973.65,974.5
06/27/2003,976.22,988.83,974.29,976.22
06/26/2003,985.82,986.31,973.97,985.82
06/25/2003,975.32,991.64,975.04,975.32
06/24/2003,983.45,987.78,979.24,983.45
06/23/2003,981.64,995.69,977.46,981.64
06/20/2003,995.69,1002.04,993.49,995.69
06/19/2003,994.7,1011.16,993.25,994.7
06/18/2003,1010.09,1015.06,1004.61,1010.09
06/17/2003,1011.66,1015.26,1007.21,1011.66
